-4.615082929717718052e+00;-4.250049762688171029e+00;1.034838996917941234e+00;3.913251059759007333e+00;-6.311883532140581288e+00;2.469202297919573130e+00;3.325882066298737172e+00;-4.975723517944495633e+00
3.185636133708785067e+00;2.947701417276129998e+00;-4.822764332272913457e+00;-2.643096955176901908e+00;-3.814669224497965416e+00;5.402935480735812313e+00;-1.651499267458598652e+00;3.125153764803179968e+00
-2.879212893769257153e+00;-1.272306391968470729e+00;-5.641583167842565416e+00;-1.366175506594397238e+00;4.621994647094187059e+00;-1.732235369377160383e+00;-1.645534206570663294e+00;3.282440083498160632e+00
-4.557301561999130612e+00;-1.776432362448466584e+00;-7.377346218129391175e+00;-3.651333133781201390e+00;6.402220607818777331e+00;-3.461937303559865953e+00;-1.733176017808306657e+00;7.793415061337974237e+00
6.196651968468323002e-01;3.680860477722109003e+00;-5.116702431412754493e+00;-3.462003075754163106e-01;-4.536384422431311236e+00;3.803517643380729840e+00;-1.062505454711631936e+00;3.189057083542492510e-01
9.067070477806736806e-01;1.863110724543291630e+00;-5.732036355350155432e+00;-2.537722420885105024e+00;-6.080654796323243794e+00;4.592020043422643916e+00;-6.249274967636564426e-01;3.291878166836625930e+00
1.589499083049316752e+00;1.894001193820260553e+00;-6.803891000556349766e+00;-4.190963223921628789e+00;-4.885970652477630516e+00;4.432320131125305984e+00;-2.617583218726564631e+00;3.360207083760343938e+00
3.314170655168753310e+00;-3.815535391501928331e+00;2.795980489243869549e+00;5.271940399321417559e+00;6.957824524521201148e+00;-2.302956375611331374e-01;4.353124684467010175e-01;3.643873727334559387e+00
2.587533602290826629e+00;4.181386418689016615e+00;-6.720224141276780472e+00;-2.255308501147292866e+00;-5.340137711500007711e+00;3.384371197306909718e+00;-2.405547056962811681e+00;3.496953718936161692e+00
-2.455268581783587756e+00;-1.957416284109960936e+00;-4.754861437593529416e+00;-1.033576228351520410e-01;5.649967815072121091e+00;-4.765044208817201365e+00;-1.912062784160731166e+00;5.354737583106293108e+00
1.219288917291609042e+00;2.208749578731542762e+00;-6.566827797750617535e+00;-3.062193704755578949e+00;-3.587685095582302530e+00;3.155887530798813678e+00;-1.992661328610608740e+00;3.040997239411389774e+00
9.047682202928302164e-01;4.540028783796088874e+00;-6.182056731228953161e+00;-2.307562871722270703e+00;-6.039897965177156713e+00;2.432084481971449108e+00;-2.890959655857178845e+00;1.780367823186328913e+00
2.637080056122130589e+00;3.074616523452177397e+00;-5.907465724083284186e+00;-1.601917672793899738e+00;-4.777183361055158173e+00;3.476570699560579847e+00;-1.843063362060650690e+00;3.072504741675022188e+00
-5.264056743127134119e+00;-7.462289735415560621e+00;2.273972139728756225e+00;4.304891643078780916e+00;-5.057883534080533039e+00;2.147857911513337825e+00;5.324006907103971287e+00;-7.515033681923685371e+00
-3.387979847323080662e+00;-3.143037813265258773e+00;-5.837111000680535788e+00;-1.364035077419823772e+00;5.454150979935318944e+00;-2.768960025339253228e+00;-2.068088855975483753e+00;4.271340596974593673e+00
-4.112162379253121891e+00;-1.811319454452981592e+00;-4.616720133369721424e+00;-1.172217719296979599e+00;3.494653841029339070e+00;-1.845256669838422292e+00;-1.458570047788237289e+00;5.173099561118848833e+00
2.458623112489388696e-01;2.587765127768415052e+00;-4.837075929796754714e+00;-1.132956924701371326e+00;-4.108018160320159318e+00;2.347229939617704986e+00;-9.562481914941751704e-01;1.351552459173888554e+00
-3.640131354825849375e+00;-2.643415225656527312e+00;-6.932510220282088298e+00;-2.289984824502051985e+00;5.753008756926409006e+00;-4.129025724014162790e+00;-2.725593496769464608e+00;6.687888824578525515e+00
-2.948596105776462473e+00;-7.662362806196720832e-01;-5.394592112727902844e+00;-2.057931629228356485e+00;4.978219587305025229e+00;-3.259191712926150952e+00;-4.130085915226436200e+00;5.448037856083054464e+00
-3.972324013390119646e+00;-6.043772681489900656e+00;2.538821155798569595e-01;5.140348479199323251e+00;-6.318446724238351742e+00;2.558763536729415922e+00;3.451589192919869209e+00;-4.546231685728038485e+00
-5.754442519266488532e+00;-3.329185851291246667e+00;2.421709488511162078e+00;5.051306363300220426e+00;-6.749192996952390722e+00;1.864627782904487718e+00;4.298555888324433027e+00;-5.104453096004454515e+00
8.945161104002303798e-01;2.658926416950546212e+00;-5.243963681867374937e+00;-1.944317440901088601e+00;-5.005181739870828928e+00;3.339411378538084563e+00;-4.083695196660691806e+00;2.687044611798468985e+00
1.328234455585180385e+00;3.256099003598454722e+00;-6.295206588803236691e+00;-2.477477144621334393e+00;-4.167763954230354173e+00;4.542291296239136855e+00;-9.222358089612513465e-01;1.494993502009727138e-01
4.099279424165237273e+00;-3.579099116678885473e+00;2.373429595794486424e+00;6.920749325751536674e+00;7.523504334701737406e+00;-2.304992529400398671e-01;1.252003577294730885e+00;3.169297619292231971e+00
1.578719590559165997e+00;3.735506228276157081e+00;-6.736184478210518911e+00;-3.139558740879175414e+00;-5.359818656377526302e+00;6.540972761674501257e+00;-9.852056535272724069e-02;3.235714083640972127e+00
-2.704646314506006899e+00;-1.902761252962007266e+00;-6.284087336185231187e+00;-4.203448040298916055e-01;6.162956892943642906e+00;-3.663067179743026980e+00;-2.915541057228735689e+00;4.226775251650178866e+00
3.664737155241253763e+00;-2.531267688258688420e+00;2.407974129925074092e+00;5.901980699083716253e+00;5.847855448973299453e+00;-1.444968299511524279e+00;2.502201338638690764e+00;2.385622366768791913e+00
-5.914887733990753738e+00;-6.088341634366421395e+00;3.391013168330168082e-01;4.517214930800339090e+00;-5.124119352665501559e+00;3.119541938168778561e+00;5.899731588780233515e+00;-6.249648771065912101e+00
4.647574853576747600e+00;-2.827474131395336876e+00;3.344848757653155147e+00;7.172541117306256098e+00;4.867045430099853576e+00;-7.350511559534038675e-01;1.370609179837154912e+00;4.643686970281956761e+00
3.341941581903638880e+00;-1.629371944141310591e+00;4.270770665631601126e+00;5.966494452348059419e+00;5.572024189098783609e+00;-1.402190963061271445e+00;1.154727192164552108e+00;2.394940785793583604e+00
2.051541658320382933e+00;2.496768294357836648e+00;-6.504841626242793495e+00;-2.410127692371661912e+00;-6.730659342842829851e+00;5.704764444103232357e+00;-2.186536706206333225e+00;4.210572491550331975e+00
3.176629218715844249e+00;-4.612983116200397582e+00;3.357847889219661042e+00;3.656634375006811766e+00;6.611192586433130458e+00;3.919979651138069121e-01;-1.027330787518343502e-01;4.511061906223931217e+00
2.808338072381749484e+00;-1.397141723222209420e+00;3.080451757643837052e+00;4.779070020616403625e+00;5.662339859513891405e+00;-1.036054698070787872e+00;1.297808378420276965e+00;2.555409259223200280e+00
-2.719296202100690785e+00;-8.397409172114593812e-01;-5.427050657824514346e+00;-1.866825330813066897e+00;5.214977481140427251e+00;-6.205192308664756240e+00;-2.182316924891730014e+00;4.069184496267361340e+00
-5.188216644941849864e+00;-4.733033856933519523e+00;1.263009164030583165e+00;3.380677174932458229e+00;-6.346954122897506601e+00;2.306961128261795224e+00;3.378166540525176398e+00;-6.695759480467158298e+00
2.949232690773659016e+00;2.742268235146835043e+00;-3.848109907095343285e+00;-2.645188985667750625e+00;-7.138708321354620523e+00;3.906234155312596101e+00;-2.292218424853678105e+00;2.804377519568911570e+00
-6.786159718980002253e+00;-5.167638188756036755e+00;2.278993835346083241e+00;4.340296864411487654e+00;-7.491674799617684677e+00;3.131116190294155999e+00;4.196658115078505169e+00;-5.068817172084901124e+00
