-2.723769304584310991e+00;-8.817152250939911395e-01;-3.352440755231939740e+00;4.844131401054168506e+00;1.536468289854116431e+00;-8.708573077315632238e-01
-3.886748262198269632e+00;4.679189567259881555e-01;-4.699595811869914375e-01;-4.060220599789144735e+00;-5.700551457386173748e-01;-3.564523693405582616e+00
2.631375872774852631e+00;-4.688081921033012911e+00;-5.404568248565931654e+00;5.459393429303889711e+00;1.064951206424723740e+00;-6.484495556377526171e+00
-4.057487867033623630e+00;1.858314854444106823e+00;3.350788917513249920e-01;-5.073038085239410577e+00;-2.670540871194289068e+00;-4.127389501906778335e+00
-4.012804836042561440e+00;1.836617772166349694e+00;-5.075331524991463894e+00;1.229559344138025478e+00;-8.983941862700275394e-01;5.047195366815607764e-01
-2.091065252177694678e+00;-5.481572574600854786e+00;5.003191242738879829e+00;4.086675557041609674e-01;2.966720252332093910e+00;4.578756246204769731e+00
-2.198471316321536584e+00;-9.950804398880610524e-01;-5.012078858710425244e+00;5.002901929316419860e+00;2.268627506401809768e+00;3.562005120142593961e-01
-1.096411029581268348e+00;-4.913017535637755451e+00;3.674992108356149423e+00;8.436413182025050972e-01;4.929491191051218024e+00;3.791424938951637458e+00
2.302359424254370346e+00;-5.422014105813408591e+00;-3.610475844979287974e+00;-1.432810948722301303e+00;3.190775533342285364e+00;5.575690905839539857e-01
-6.636679811381123173e+00;1.769921651350929492e+00;-5.348782186145378148e+00;2.261844617028016646e+00;-1.953192559191107014e+00;1.104037391407637902e-01
-4.793938077807564646e+00;1.347085100791257428e+00;-4.284823522206141710e+00;8.145603381910642149e-01;-8.086251550276757349e-01;-8.053774438224314824e-01
-3.709331101942798803e+00;1.463102867270891672e+00;-5.426923112797718218e+00;3.197548124344487430e+00;-1.798575886481684760e-01;-1.389889064191765167e+00
-2.767646339324074667e+00;-2.112304522372469573e-01;-5.339093417008564657e+00;5.276807255536625441e+00;1.250657189753011655e-01;-6.365666609692157696e-01
3.406931018414404821e+00;-4.308734761645129474e+00;-3.284262059761005048e+00;-2.630857938988241607e+00;1.815907277667749398e+00;-2.355717539184049025e-02
-4.182875230477277384e+00;-1.391958724399228853e+00;-4.537000863860341404e+00;4.731559897091027977e+00;5.872846761020233952e-01;-1.359471924877928783e+00
-2.048682005653474913e+00;-5.444847473248695557e+00;3.071328552869517114e+00;-1.275231886398517922e-01;4.143560298052676671e+00;3.635988860063257277e+00
-2.343174201430464620e+00;-1.199620951669304159e+00;-2.519367555205216380e+00;4.146842463558117586e+00;1.995052351265865109e+00;-8.119442474703957302e-01
-3.190902344346604913e+00;-4.972878090201599655e+00;8.788274252197334491e-01;9.948030366227174071e-01;4.293623797049731294e+00;3.494235743740285116e+00
-2.296583716866635427e+00;-6.301003778867138472e+00;2.877467267735411394e+00;3.090176585534761267e-01;3.901369863403514326e+00;3.124981433824750798e+00
-4.222718420710299903e+00;-2.098832089627322151e-01;-5.325405291056322099e+00;5.009602207754054959e+00;-2.900644176626809845e-01;4.060148038563368145e-01
-1.577495185135862732e+00;-1.532797397630994762e+00;-4.331450629653225803e+00;5.264159502394752721e+00;1.051366737094023396e+00;-1.250654917923160081e+00
-2.078805306864446756e+00;-4.970506014627735780e+00;2.424061268891457566e+00;7.555713018937522119e-01;3.731848779438631247e+00;2.261277717749112348e+00
4.356797192219294956e+00;-3.195736341694811244e+00;-2.056282213409331483e+00;-2.308322728278978886e+00;2.426189654561084819e+00;-6.745257674439809614e-01
-6.022516989444794078e+00;1.601873874520139740e+00;-4.958905589261595637e+00;1.877705713172441504e+00;2.306839621723742795e+00;-2.038327358163238845e-02
-7.565682514793788727e+00;8.737558450137414834e-01;-5.310197650916491874e+00;2.334580785488852506e+00;6.731735462211512200e-01;3.723070311489783402e-01
-1.844256642725578432e+00;-5.806808856179724643e+00;3.897815753342520395e+00;1.813866185378318452e+00;2.736315117592131863e+00;2.388097800899951828e+00
-3.569219615804787971e+00;2.171671603201760226e-01;-5.181868451017975552e+00;6.867549502084488111e+00;-1.765511943168704967e-01;-9.620982715620259862e-01
-3.218911274334939510e+00;-1.809525302454556783e+00;9.247995036388063639e-01;-5.164758461175771309e+00;-1.886777389130320115e+00;-1.415929530837030104e+00
-2.479207645879264010e+00;-4.419977712232200595e+00;3.532733107268686723e+00;-5.423547482065183001e-02;2.197341924985192207e+00;2.592878306257893950e+00
-2.638010631068526290e+00;2.300485471860294062e-01;1.494124283177556967e+00;-4.759197444563983304e+00;-2.196177749411186930e+00;-3.578579215994027507e+00
1.947347582065221072e+00;-5.017078042162163243e+00;-4.840578164468161582e+00;6.087775886718968188e+00;-2.450964663019141732e-01;-3.724009622824527632e+00
-5.432179905830135880e+00;2.864658115889585410e+00;-6.208785830805179984e+00;1.569915141986631735e+00;5.131732941766689038e-01;1.325092844561497341e-01
3.925317526653461897e+00;-4.104488841883598305e+00;-1.725968504096804912e+00;-2.721383068742654121e+00;1.933193598286837123e+00;5.459623057574032323e-01
-3.035999986614453583e+00;-1.044082328614243549e+00;-4.703550040045259450e+00;2.841486451915581579e+00;-6.047750741330129021e-01;3.625769219951764377e-01
-4.415758854564320934e+00;4.174411116104492780e-01;-4.606747744074438877e+00;2.820054256388036418e+00;9.710544628853978733e-01;4.580941832732747798e-01
-6.350177718907866975e+00;1.300366168139102330e+00;-3.021649235824664270e+00;2.696094872157051903e+00;-1.456265776373325327e+00;-2.716929223301384200e-01
3.752597666132105658e+00;-3.513912669888257234e+00;-2.439825160313788821e+00;-3.371167796115351223e+00;1.393596304920444284e+00;-4.668654357061975957e-01
-3.460656684492189328e+00;9.165302613059235215e-01;2.096157926741586408e-01;-6.314100420887244880e+00;-3.288927702159984090e+00;-2.725105759508720915e+00
-2.599231743237501391e+00;1.730932508547909920e-01;-4.231443564946362201e-01;-4.539254458848100526e+00;-1.161983358006756450e+00;-4.371450720210573238e+00
2.676568020451725705e+00;-4.787752962213414953e+00;-4.546735855529126624e+00;5.927586692494775100e+00;1.774270099639638110e+00;-5.549926927666565923e+00
2.626871089928737302e+00;-3.799344945356546432e+00;-4.193596785582718312e+00;-1.207051629664400272e+00;2.311145356799653605e+00;5.490806349177506096e-01
-5.342026502913992836e+00;2.410589992545674409e+00;-5.044206429126077751e+00;3.555395033467609878e+00;2.043966899665938808e-01;-9.912003033155188936e-01
-4.048208884399224772e+00;-1.002237604158771278e+00;1.451274809965966917e+00;-6.049627847175250039e+00;-2.555823314977148542e+00;-3.609458283820575986e+00
1.435268555457462014e+00;-3.710652909274076983e+00;-2.982548118489297462e+00;-1.872731677051079124e+00;3.101430333277237050e+00;-5.479337694987919116e-01
3.127634177214836164e+00;-4.834046823016978855e+00;-5.376239848133447907e+00;4.642168877399274862e+00;9.928305026098703800e-01;-3.184661038898682683e+00
