-1.099258192619358088e+00;-4.106909042089474937e+00;-3.698328777825768743e+00;-5.471705948533697850e+00;2.784064209914771659e+00;-1.788644593638049951e+00;-4.653226179144864361e+00;3.230385829994665059e+00
2.995831416408309966e-01;2.040448813314203580e+00;3.451218539815472663e-01;-1.149441088060420224e+00;-2.312296649979598051e+00;1.580212428289612614e+00;-7.801147365297322889e-01;2.997949169071072895e+00
3.748152996937219150e+00;-4.827427683337967679e+00;5.127400960630104976e+00;1.547707663300035286e-01;3.896582952453441884e+00;3.852106021024822358e+00;4.216951534563145643e+00;-5.224119026872490856e+00
-3.064789499568543185e-02;1.489455764500540624e+00;7.736725209962442840e-01;-2.467574260866113978e+00;-2.643084986694030913e+00;4.428718819115892158e-01;-1.294752151764569037e+00;2.821056160047532124e+00
-5.310885391687344637e+00;-4.272044107511825395e-01;5.368275957713350977e+00;-5.625466811342889173e+00;3.931332830353844177e+00;4.830775086611537539e+00;-5.143955475756164297e+00;2.083755294636373101e+00
-3.026305756455933249e+00;1.243578369767281755e+00;-3.497854337612336995e+00;-3.496617294109594987e+00;3.828894676489072779e+00;2.687305660667926865e+00;2.371430583291941563e+00;9.407399318652739373e-01
7.406388968401966810e-01;1.407177947958014208e+00;-5.875755624042269809e-02;-2.777969617431077065e+00;-2.078331384859008146e+00;2.537733569402615963e+00;-8.917303557699738370e-01;3.075947424420266252e+00
-2.944799328633068036e+00;-9.248358730925287929e-01;-4.710681501534113913e+00;-5.685164324122463420e+00;4.713952531461649720e+00;1.259851073442525671e+00;2.366754006100158847e+00;1.832558288069716435e+00
-4.057083111763030381e+00;-1.261358560351061087e+00;4.506991682437371693e+00;-5.260922377438134845e+00;5.869971045976743795e+00;3.279306513016349456e+00;-5.926580301318264965e+00;2.113946278329311479e+00
3.716173309195646812e+00;-6.024498143140331052e+00;4.208895909529434931e+00;3.155903597492518031e+00;2.271770826570056911e+00;2.765115365093622657e+00;4.733191012716535973e+00;-5.430122049505698101e+00
1.391796881924819429e+00;-5.519449663032810705e+00;8.386673787100104027e-01;-5.958255471130645020e+00;2.202304378610273172e+00;-4.502574896853881015e+00;-2.706946755915585978e+00;5.884773950639398343e+00
1.192671026088009567e+00;3.287726728830492995e+00;-9.580186674674443514e-01;-2.953156752148618835e+00;-1.529985142745571070e+00;-1.437122026620993864e-01;-1.032674843964475730e+00;4.191991510627602224e+00
3.611201407023063137e+00;-5.943518797886802041e+00;3.330484352014626115e+00;1.531210245727308683e+00;1.871220289057620612e+00;2.732816598692686227e+00;4.341874831657002609e+00;-3.884532208244075413e+00
-2.597700476403030034e+00;1.175563774239539727e+00;-3.415303827174521523e+00;-4.741106796610144336e+00;3.249972663041241105e+00;1.432028966621133659e+00;1.871392602336434896e+00;9.504296240231727699e-01
4.346884829607521539e+00;-6.180621521494406245e+00;5.101408012641212686e+00;1.145188765898747629e+00;3.565102952703626205e+00;8.411749972335540448e-01;4.321661112822596351e+00;-4.804353836585093518e+00
-1.114247616292416865e+00;-2.814889916797270075e+00;-3.857354743730803559e+00;-5.175547950374427941e+00;7.445115709075562638e-01;-1.562639858887465039e+00;-4.102629712551455476e+00;3.744481317138131260e+00
4.680760418471465734e-01;2.647611537269426440e-01;-1.465946346189465066e+00;-4.180707172996216414e+00;-2.500885448053482563e+00;-1.420914238080839276e-02;-6.125729087717340926e-01;3.389594668069648709e+00
-9.001453980458700155e-01;1.315901497909513163e+00;-5.848191335662806800e-01;-3.560038536364339645e+00;-2.155237832496899042e+00;6.775717474987981159e-01;-5.687765813754674937e-01;3.292309207182730013e+00
-1.905134218472342322e+00;2.185917086302046286e+00;-5.232713139802123159e+00;-5.097706817242755761e+00;4.781776789418413998e+00;3.006394964219164301e+00;2.084530884565474196e-01;2.204296107454124520e-01
4.048007084789554177e+00;-5.311680644837220022e+00;6.981753459234364634e+00;8.433264222849068403e-01;2.149290585809954468e+00;2.471993547315699757e+00;3.893526215158391146e+00;-2.938039077430524060e+00
-1.457920679834690425e+00;-2.372468079828692122e+00;-3.852688414744157352e+00;-4.681641876123864954e+00;2.919970296847044011e+00;-4.118113126821727477e+00;-3.838979564368582675e+00;3.539675495810235439e+00
