3.562201418470172243e+00;-3.035840909425243872e+00
2.037615161757672766e+00;3.291523391750020178e+00
-3.424877327654477499e-01;2.504519741020720947e+00
-1.383452310066895175e+00;-8.210609480080413025e-01
2.234482176240322637e+00;2.971933659374045966e+00
5.287635619701473999e+00;-4.924710316468871696e+00
-2.813596015149933294e+00;4.149344221009094724e+00
1.266961354482491586e+00;-4.351948253533681310e+00
1.480767182943832472e+00;-2.316005586483389944e+00
1.874012310961165051e-01;5.037840906895969084e+00
-1.133131144684009217e-01;-1.554646404125471282e+00
6.612426575154658481e-01;-5.054201949032925079e+00
4.609335701466743096e+00;-3.130431973363424714e+00
-9.018278870310569850e-01;-3.084465432616192437e-01
1.553036978781337840e+00;-4.988652357769315593e+00
5.787615171747797493e-01;-3.209538181813053725e+00
6.465248044372167158e+00;-6.910121649162412893e+00
-2.575177520871887005e+00;5.597580623136246381e+00
1.097539503065596334e+00;1.952125859322360713e+00
2.717008247301040402e+00;-5.916141946883992198e+00
-4.646099872786921825e-01;3.433519862729092154e+00
1.858417709152214048e+00;2.961539754070182440e+00
-3.372304596681438671e+00;7.174490623055894467e+00
4.573441115883474239e-01;3.400957669772425973e+00
-9.768920492471433459e-01;-4.328529787725523548e+00
-7.703325451946916314e-01;-4.515496612516606056e+00
-3.687122642629124813e-01;-2.328323788695733754e+00
1.028054642446985634e+00;-2.275603525684551265e+00
2.241279276456388914e+00;-2.950022700885117644e+00
-3.009095504854928826e+00;6.623296697937052890e+00
4.866735415614801830e-01;-3.241298822892686893e+00
4.399522278769397055e+00;-4.263878851302967732e+00
-2.261191094591256112e-01;2.639216926220156800e+00
-2.388721124126242490e+00;4.456257636080581896e+00
-2.265131408573367811e+00;5.741501584761055099e+00
1.469960345003710200e+00;-3.157244872554886062e+00
-2.334154238257100111e+00;4.492156623808017279e+00
-2.946442213271006860e+00;5.030424089522956166e+00
3.419069258128609068e+00;-1.525510384576720835e+00
-1.396334022725409962e+00;5.392403548371798472e+00
-3.215012983406678959e+00;5.984956127857303798e+00
5.396624076392730451e+00;-6.911080409720195661e+00
-1.478773711053976703e-02;-3.908320038402985919e+00
4.271786647233629886e+00;-5.912543101241147347e+00
5.979063752028510592e+00;-6.424586863345250975e+00
-4.227437078749989752e+00;5.114869012475310228e+00
-2.685119848544622823e+00;5.786179630412062735e+00
3.353930986402831049e+00;-5.364015778023254910e+00
1.783824765045522565e+00;-4.286035829333340708e+00
-2.358857336809998984e+00;5.076324221086304433e+00
1.644547532009226876e+00;2.951760127206492168e+00
1.207809237901304567e+00;3.637709647911333555e+00
1.791954528352943665e+00;2.706048909258227830e+00
3.931671984814457677e-01;-1.245820398293487230e+00
5.002207884277773076e+00;-5.333227885822317660e+00
1.339064619199926032e+00;-2.059816078168061892e+00
4.460711233019726052e+00;-2.212700998933521568e+00
3.257667601676756952e+00;-7.809072429200946353e+00
1.416610786536769417e+00;-3.123032665118911755e+00
-1.564695807076043277e+00;-1.552335846518149154e+00
4.595177391992726790e+00;-6.701673864313425710e+00
-3.653039887953842602e+00;5.827141833149868333e+00
4.898155633588051394e+00;-5.773018794967265777e+00
-1.785261008630171897e+00;4.882064904450068354e+00
-2.297863562714225427e+00;3.719931303108998666e+00
5.843265868769059734e-01;-2.627750737302291029e+00
-1.491183241938170312e+00;5.565419941667783199e+00
-2.157013386093487028e+00;4.309305803378382649e+00
7.743172915236928855e-01;-1.901888334079683940e+00
-1.999189082921797311e+00;1.756167746940435759e+00
8.073550679908167993e-01;-2.662735893631466677e+00
-2.874884694566615106e-02;-1.679879535381010314e-01
4.313880466286707183e+00;-1.094911528288188052e+00
-1.740191704754757041e+00;6.078739176895631147e+00
1.712683284142632711e+00;-4.482766329293143670e+00
3.941944748130110643e+00;-2.704872849631767107e+00
-4.722904500403579675e-02;-2.652815192882743034e+00
2.217665236456515920e+00;-7.239364090670497021e-01
-2.795658266664438618e-02;-2.674750298489221745e+00
2.416642431816413250e+00;-2.999199596737491813e+00
-5.688993961149551026e-01;3.460297279033134110e+00
-2.714326540369307317e-01;5.619264122508413450e+00
3.834683986290532864e+00;-6.887216059559134962e+00
3.250564474724757513e+00;-2.356504007096634545e+00
3.564187150030585283e+00;-5.859536614495885587e+00
2.762474410888760001e-02;4.299129690740905119e+00
-2.987231402338980324e+00;2.882026079341688085e+00
4.304740158586623622e+00;-1.216887758335204239e+00
-8.452976845863220401e-01;-1.850245200434080584e+00
3.894221942678432136e+00;-2.255006384352125526e+00
1.057371844387541504e+00;-3.154375243618045666e+00
-1.814770200622771279e+00;-2.317412087262565645e+00
3.540083045906325943e-01;6.097280878097112833e+00
5.152900670174989095e+00;-5.508897349250045927e+00
-1.519465089317160733e-01;-2.094390066386621729e+00
-1.587461758013152924e+00;6.260005963330838696e+00
-3.658316459636068885e+00;4.783639473290531186e+00
5.032475503647527049e+00;-4.405450215444248308e+00
5.299871419033663766e-02;-3.327980079506401179e+00
5.361187612315032602e+00;-6.579364722159002810e+00
3.823770627944270473e+00;-7.550020672175585812e-01
5.628127324230950634e+00;-4.695568555018628132e+00
3.250169464897967320e-01;-3.380152962444285869e+00
3.258803805712276347e+00;-1.232301954852220049e+00
2.636440096312431258e+00;-5.688031910773527766e-01
3.934300074957536975e+00;-5.693545937586267591e+00
-5.805083513782760551e-01;2.940133180617770847e+00
2.712172992638430813e+00;-2.464398252365810560e+00
4.286093806984240806e-01;-2.096684432512064156e+00
4.010173401066815302e+00;-3.163508820324389959e+00
1.652088967329144342e+00;2.767317811242878456e+00
4.361068910366405760e+00;-2.922351362376085504e+00
7.593447016793763993e-01;-1.208581387888915559e+00
-1.289709092460357587e+00;3.430534929661561705e+00
-4.625580483748758631e+00;6.936140929468246341e+00
-2.116645013207389958e-01;-2.423255866473712938e+00
4.570522138498273712e+00;-6.711395451489696740e+00
3.044412772126669608e+00;-6.761471098658706325e+00
-1.205725317778558070e+00;6.510590633345077372e+00
4.930664698631488374e-01;-2.950395501571116075e+00
-1.299869702780455327e+00;-1.745740042970959083e+00
-2.679123212433685897e+00;5.832542887027424960e+00
1.409350390783260298e+00;-3.391098222202467483e+00
-3.740297211676425260e+00;6.307466286865871297e+00
1.894312669773937641e-01;3.273837041428861117e+00
2.455372602597193921e-01;-5.599249665129371056e-01
-2.002480347896305357e+00;2.366153483295515336e+00
4.193249251685812418e+00;-2.250580968156979278e+00
3.660499474950787313e+00;-6.263913524096225593e+00
3.555974490239567132e+00;-8.981754280468653429e-01
1.245089287147306045e+00;2.848952764266879267e+00
1.953988267568828707e+00;-2.498085917196938954e+00
-3.544472384274572896e+00;6.309190624651654922e+00
-2.117721512524131544e+00;4.131805926382237537e+00
6.594974872352670658e+00;-7.003319376238097860e+00
5.853512084933361947e+00;-5.575829940258667072e+00
-1.688275148313945540e+00;-2.032830171960802179e-01
3.459834817898705950e+00;2.953956829635453474e-01
1.050952469959410607e+00;-3.012385196799328035e+00
4.375153008324836890e+00;-3.273179469747951043e+00
4.989300717694873377e-01;-2.674746745635113943e+00
-1.798341418387892521e+00;4.543363020466276936e+00
2.087094665929400961e+00;-2.053552014807665138e+00
-3.471768900125771662e+00;3.445436361578215312e+00
1.461570357276150478e+00;-1.549342731672490370e+00
-3.989603782631497841e-01;-3.189789465015389958e+00
3.938714778751717827e+00;-1.893835712034758867e+00
5.031875155824162782e+00;-3.082701515311573104e+00
5.232234107653370714e-01;-3.122325812281768975e+00
-1.053106046559436848e+00;-4.744890639576891722e+00
9.960710721248746680e-01;-2.331862935537321491e+00
4.314873387848127351e+00;-6.594164415649069078e+00
2.645382119535155674e+00;-1.161095785271847980e+00
3.102106560458807394e+00;-6.983223357237233309e+00
4.338595784413097789e+00;-2.063550673479144226e+00
-2.226948648565220346e+00;5.636804207403919520e+00
-1.704744403042391721e+00;5.966622255212477910e+00
5.103746453369981673e+00;-5.805647795236446029e+00
1.355618555071912645e+00;3.540517507437205946e+00
2.598908645704473663e+00;-2.015818715856929177e+00
-5.810557180128831378e-01;2.180191049221752220e+00
-3.038364934653042138e+00;5.247621642416761212e+00
-3.204639227443350169e+00;2.646962095265710690e+00
-1.369949271533176027e+00;4.945186276165722816e+00
2.899639151603784715e+00;-2.381951589096873434e+00
4.660369638097682787e-01;-2.976957008721969000e+00
1.015550171834272541e+00;-2.594678734436274059e+00
4.333121541798620191e-01;-3.916107509392655395e+00
1.959698838895519157e-01;-2.979755619501644137e+00
3.597620372150626356e+00;-6.181417081142526193e+00
1.799679004116790937e+00;-1.782296025023386798e+00
3.186154250230795459e-01;-2.112238117184432440e+00
3.864198999827423098e+00;-2.760417583894889226e+00
-3.695403796329191248e+00;6.051975621703270747e+00
3.239731398192706280e+00;-5.537695297319721988e+00
-1.498949590108979102e+00;7.438087076704243295e+00
2.897458531885737543e+00;-2.919987759111264847e+00
2.728823638301546506e+00;-1.634034165385595427e+00
-1.906035810860270185e+00;2.319549511772886596e+00
1.861653564727119514e+00;-3.503654367436141559e+00
8.051980343506348614e-01;-4.191833702475324053e+00
-2.413425894020787554e-01;-2.961876782351687165e+00
-6.863064637333096130e-01;-5.261186830077528853e+00
5.011349573926725254e-02;4.676381229924860605e+00
3.732359846969815376e+00;-6.542592852221011057e+00
-1.439821748771959342e+00;6.220361897545066299e+00
-3.026930210030214230e-01;3.128538104386385577e+00
4.226420911379007883e+00;-3.624665256774077804e+00
-4.050675349485191035e-01;-2.107494062649666322e+00
6.596907705646820830e+00;-4.837905786443297274e+00
-3.410528869909747129e+00;4.174346202342222867e+00
6.066377727065243697e+00;-1.061727835369451256e+00
1.729200162876026736e-01;-2.366313264759390300e+00
-1.111129410362897252e+00;-2.300414597718608789e+00
-2.163858321139683905e-01;-1.587339894975187127e+00
3.106008167236549156e+00;-2.048115774990215243e+00
8.342825450264147458e-01;1.857401496013392883e+00
8.997796921335734499e-01;-8.861291742685348805e-01
3.574474028535346903e+00;-6.635881755176938235e+00
-3.030452415679817157e+00;1.362153519295396409e+00
-3.726052086563528265e-01;-2.889610249100334816e+00
-2.808987697146819174e-01;9.480673039365274946e-01
-1.740540355936453398e+00;5.144322778679914165e+00
2.863889031148989073e+00;3.553184479643959559e+00
8.269256062402772223e-01;3.648198018503159279e+00
2.513387239437600229e+00;-8.889757799398907423e-01
2.852251760868102171e+00;-1.233886395767801680e+00
-2.315202148926055248e+00;4.384479326475006822e+00
1.510804107065299995e+00;2.990115985793721176e+00
5.135226509485194546e-01;-2.500516419818282099e+00
2.651513277093393572e+00;-5.930401326884617852e+00
-9.896390534355881119e-02;2.426794834584363070e+00
-1.496975027617312159e-01;-4.333077810382770068e+00
-3.059595206806578815e+00;7.243560809670123390e+00
-1.135173780985525127e+00;5.758847157968170372e+00
3.401556542846535525e-01;-4.110619613890904134e+00
-1.912982189601716843e-01;-1.091907374778561923e+00
