-1.405259805311965149e+00;-5.274831015309090709e+00;2.251548539439725438e+00;3.003527747444125318e+00
-2.069783285678134632e+00;-1.636220382208730451e+00;-4.851920533584811679e+00;-8.449256015383818097e-01
5.650910475301007097e+00;5.604075956273330661e+00;1.618322469645371298e+00;-5.864235958771279122e+00
6.658801772624873827e+00;4.487194320421576066e+00;2.513552118812245162e+00;-3.832249958940189494e+00
-1.692355762850501488e+00;-8.987255092854660177e-01;-3.314914684024439673e+00;-2.232342708988067081e-01
-2.346207377842668862e+00;-6.063418575274534206e+00;6.361061351760974869e-01;4.503298157431029125e+00
4.917873989499851994e+00;2.580395010543065304e+00;-5.751773373922372201e+00;4.756809679482050246e-01
5.775462915453555723e+00;4.676277005530717013e+00;-4.098940047681058019e+00;1.458821158955432740e+00
-1.109257963961300941e-01;2.093865334616586416e-01;-5.548647668665573462e+00;-8.144686971781524010e-01
4.055234634130601812e+00;5.210013458201604664e+00;1.997942351865388044e+00;-5.891683372241457661e+00
6.738330721189544015e+00;4.662743100397570117e+00;-3.793489498686329231e+00;6.291433806478401447e-01
5.521087539512560483e+00;4.080886942941506668e+00;1.931555055040159452e+00;-6.155924405191564475e+00
5.536123584839409695e+00;3.790169035550659427e+00;-2.340583560478566305e+00;1.857017671339487697e+00
-3.111011508679746740e+00;-4.217225468776717889e+00;1.887021404735503838e-01;2.772700387307663661e+00
-1.495707962950062253e+00;-5.389230984199210539e+00;-2.500714058977282050e+00;2.279999101518619398e+00
2.374960121448776551e+00;2.288382113447323007e+00;-4.793349323295712061e+00;1.612269952185636734e+00
-4.920282301328149366e-02;-1.786447142829874213e-01;-4.664111441753011178e+00;2.717201347772165709e-01
4.320878977436914958e+00;4.532822273208906516e+00;3.115439205939335654e+00;-4.014289324888363986e+00
-1.639981297106232860e+00;-1.361008830066097852e+00;-5.982800291345487409e+00;1.226672369306283095e-01
-1.194654963764987698e+00;4.914003382877635273e-02;-4.984150849144197259e+00;-1.025708173485838870e+00
3.849109820957234529e+00;4.767276069467747845e+00;2.459625912653058410e+00;-6.254232460348209344e+00
-5.470942749678453509e-01;-6.789566778103711675e-02;-4.794023178400008689e+00;-7.591918750517279157e-01
-8.652802589583230564e-03;1.213888305074265483e+00;-4.333067597184093067e+00;-1.258577970132316315e+00
5.827756904140116490e+00;4.444155088601415393e+00;2.822805524051947845e+00;-2.407014513936131639e+00
4.816536482778914774e+00;3.646643259400268011e+00;4.003998004896359042e+00;-5.138964366510903936e+00
4.304452194784225583e+00;5.005814251872459764e+00;-4.327041483963851576e+00;3.268202984781204634e+00
-2.229277489668673340e+00;-6.016456349124577052e+00;2.396371415933183924e-01;2.519777212983336678e+00
-4.683451429172311720e+00;-5.272958252420504088e+00;-5.863312588527258562e-01;3.304497291846635321e+00
3.983572451861224550e+00;3.439943222107837872e+00;-5.489523392955062420e+00;1.572746391988165016e+00
5.243068557345964109e+00;4.316895149231537054e+00;-2.614712654793361679e+00;3.171608071517174388e+00
-8.424067093924126892e-01;-9.921333291846150537e-01;-4.789841553527018903e+00;-5.580747764540832101e-01
-3.222768408832756393e+00;-5.416259742005301803e+00;2.866243355670395898e-01;3.571946980720504872e+00
3.902286620688056651e+00;3.911171483587864817e+00;2.206725089340305423e+00;-3.750503224859493390e+00
3.681500937895003212e+00;3.265593156979711420e+00;7.976179321962950652e-02;-4.820142318369815548e+00
6.407168087488747332e+00;3.451619437083980557e+00;2.114671760177986748e+00;-6.406320014161783760e+00
-6.049476124800019505e+00;-5.013397494803495391e+00;1.196061730037047965e+00;2.670429678735805279e+00
6.396444585820825424e+00;3.310961513370720866e+00;3.614774362291412135e+00;-3.155442236978156068e+00
4.271681103305211558e+00;6.568604184770034493e+00;-3.234146496285165373e+00;1.256648679379456901e+00
-1.542605701266330342e+00;-1.067434316255138960e+00;-4.595877942931354987e+00;-1.008590822473058424e+00
-1.520645472468063364e+00;8.049472565488235976e-02;-6.642621568864485404e+00;-4.024884494031712445e-01
-2.288994386772711387e-01;-1.381934133140542142e+00;-5.754872518602719644e+00;-5.213444743245798652e-01
-2.414232436781409419e+00;-7.751698328559541551e+00;-8.420519365331131656e-01;3.391682882802022458e+00
-3.531896685442409201e+00;-6.772969835773684721e+00;1.471034770135679848e+00;2.377291444745396998e+00
-5.205371760050222285e+00;-3.834010099598160970e+00;-5.091859159389606759e-01;2.846611716715476526e+00
4.431860035688592880e+00;5.029603102046054097e+00;-2.582186251713986636e+00;1.386775071482436061e+00
-4.741465633700089555e+00;-6.282416488171330471e+00;-6.392552464279177560e-01;2.755747272499462497e+00
5.343185079834505302e+00;5.276313129569072835e+00;-4.150577331300101314e+00;1.375593553530437996e+00
-3.277548650229151317e+00;-5.443017428619528530e+00;-1.765240555713791570e+00;3.646315573151939660e+00
4.915803457390357067e+00;4.885432733915632042e+00;-3.901557999021497913e+00;1.293466091445277577e+00
4.025349471117955602e+00;6.674675010024288646e+00;-4.239370925132913470e+00;1.682355534396568597e+00
5.032433010731798273e-01;1.827494406140783290e-01;-6.516008433402598499e+00;-5.147069537515792659e-01
-6.029136642282619807e-01;4.460166630092313733e-01;-5.327044189830407284e+00;-2.509046192348045601e-01
-9.298568622548661899e-01;-1.236002364873713288e+00;-6.992546347637207838e+00;-6.676730275785297541e-01
5.630067898763653211e+00;3.115759839449834256e+00;-3.242929464622320790e+00;-5.981899659135980762e-02
3.564355654110059390e+00;5.511135062737060331e+00;-4.605456417976284023e+00;1.316693771454063855e+00
6.329947977077118537e+00;5.475703160528256674e+00;2.173803754203540883e+00;-4.586656020295635017e+00
-5.310966416936548029e+00;-3.679919382346691137e+00;-6.060452033162626595e-01;2.711442803999287943e+00
6.098069198962765114e+00;4.165704039792969660e+00;-5.677884273307059360e+00;1.568283225395906255e+00
3.812350269608467457e+00;4.157612499333390943e+00;-3.324541052462044011e+00;1.887543448541027846e+00
2.825763026931301880e+00;4.881582718202734483e+00;-3.164218862482673700e+00;2.206387355771029846e+00
4.348490913273884928e+00;3.863076482267784328e+00;-5.035219536829574238e+00;2.752418393391277807e+00
4.944990100781067710e+00;4.222111280617993678e+00;1.466812243264034477e+00;-4.149958026387416510e+00
5.983506754641016556e+00;3.412723720173278519e+00;2.031643519597223335e+00;-4.052033938061981644e+00
3.483333990770472788e+00;7.053289594297220688e+00;-4.994773065673696166e+00;2.343516788132506523e+00
-4.760759413294852749e+00;-7.063810492026020960e+00;-1.803311909943852154e+00;1.565021780237482618e+00
4.689885380238348667e+00;3.223229898932117088e+00;-3.058643716047901417e+00;2.827525851697022308e+00
-3.716680933867553716e+00;-6.465268788423732538e+00;2.126472000807022589e-01;4.498687224448260302e+00
3.649809798189621368e+00;4.168949630898535652e+00;-3.961771746813925965e+00;2.088404654145446404e+00
-4.090644716779423540e+00;-6.877259846139273769e+00;-9.572766326565624873e-01;2.235389559554688432e+00
4.108865773560422596e+00;5.226921519702314001e+00;-2.764456726905228034e+00;1.693738407190249040e+00
5.417909945773659253e+00;6.182502165952385553e+00;4.651152272071576554e+00;-4.310402584815179239e+00
-1.872640898217580840e+00;-2.851236705225161372e-01;-4.074910031791145748e+00;1.662421644193956327e+00
5.201733751419359564e+00;6.113997217790473115e+00;2.468216366614353952e+00;-3.744455813792723742e+00
4.765473990592969500e+00;3.056073031968050913e+00;2.960259726652643142e+00;-5.268013754777512325e+00
7.325467113326085133e-01;-8.590236059545613978e-01;-4.180646019898658139e+00;-1.595075761963257732e-02
-4.638650803003920409e+00;-6.679813655085236057e+00;6.653177645757213376e-01;2.480130625281736112e+00
-4.012774218315383834e+00;-5.396475256127584608e+00;-3.796870819953210852e-01;3.716531603342319912e+00
-2.491385661630015846e+00;-4.750354955762439602e+00;1.539007720580566341e-01;2.016405533937652983e+00
-3.422081551147915235e+00;-1.430533637479775022e+00;-4.472203850685030346e+00;9.536585085878881429e-01
6.256262936022308097e+00;4.133080859670638318e+00;2.266290205943179537e+00;-4.624849429071247187e+00
5.917260994092869097e+00;5.004621475956409604e+00;-4.877716424975631071e+00;2.261747969452665430e-01
5.111816767068797063e+00;4.455396231908286708e+00;2.654683267167988081e+00;-2.791687048259321902e+00
-1.926196969566463579e+00;1.196745271532183574e+00;-5.068385076922205634e+00;6.825705613606626310e-01
-4.317768995981138502e+00;-5.891263929557772450e+00;-2.401531057914318146e-01;1.812651868862583449e+00
4.390476390264668183e+00;4.447541577818466152e+00;9.586636226393736582e-01;-4.657696999325394493e+00
-6.344857011378520539e+00;-6.951379934435345298e+00;-1.296309746652377637e+00;2.209057597697326791e+00
-3.599568144291779070e+00;-3.994403993598090175e+00;1.591695991195353210e-01;3.144683139737749933e+00
5.063417459404353060e+00;3.522664934575713502e+00;1.519579593849090582e+00;-4.107125874031955171e+00
5.135398467272132450e+00;4.363402526389990932e+00;1.604998205865513228e+00;-4.541291742499056205e+00
4.263535951319325612e+00;3.226549125856750244e+00;-4.386840269948299564e+00;2.349052588010832388e+00
4.226364659779299870e+00;5.626861992760856523e+00;-4.574190600614794100e+00;2.121659050919503464e+00
-3.463949532381858987e+00;-7.290998057748179662e+00;-1.561368202284415752e+00;2.418686046320891236e+00
6.211352721120841913e-01;1.539745124586418545e-01;-4.744066460905861149e+00;-1.100430622591048069e+00
-1.944957914600554894e+00;-1.212044464110725306e+00;-6.558898325263819551e+00;-8.370224129452229489e-01
7.729998009124265934e+00;5.634843475523867440e+00;1.410327275661201751e+00;-5.418718602315728106e+00
-3.167348206060309757e+00;-6.018187255725417906e+00;-8.039263038722128663e-01;3.586657213358640739e+00
-1.052342937683311774e+00;1.190981166030381733e+00;-4.839397547602349192e+00;4.104865764903921077e-01
-2.079108563586077096e+00;-8.913767772896552533e-01;-4.118419599625414484e+00;-1.090814488478633937e+00
4.804419297937606359e+00;4.178397751132539639e+00;4.272037511120702291e+00;-4.368378228319456547e+00
4.323621223051465456e+00;4.821747005309421574e+00;-3.241928145011950591e+00;7.511432431100346641e-01
-3.963150556233792976e+00;-5.110954170241837957e+00;2.238275333047402560e-01;2.701483925861301927e+00
-4.285564232393340056e+00;-7.441246103355617869e+00;-1.898315882761018591e-01;1.912168011362735065e+00
5.257232618727296192e+00;4.799396813804288620e+00;1.898953425067486656e+00;-5.048734613306693042e+00
5.810354745983654645e-01;2.005555997647344713e-01;-5.617166021704086631e+00;-6.046254325101620974e-01
5.644234337639975507e+00;3.756655989412037044e+00;-4.628906149953191829e+00;1.665897661734885737e+00
6.794990558427333127e+00;3.926153248479095303e+00;1.973397370123213479e+00;-4.426453165714479887e+00
-3.885466275846257034e+00;-3.974766005549122738e+00;1.760478631784259562e+00;2.662140245886948087e+00
6.517898317019717780e+00;3.965995541259451418e+00;-3.467481711185039117e+00;3.425406555238583284e+00
-1.477255922319076209e+00;-2.431339310696424283e-01;-7.384876003490887797e+00;-9.408129044632315141e-01
4.943236559828067200e+00;3.744731512343766333e+00;1.418436557561211675e+00;-4.834632400745167757e+00
